OrderKey,CustomerKey,StoreKey,OrderDate,DeliveryDate,CurrencyCode
66002,1198202,390,2015-03-07,2015-03-07,GBP
66003,750699,280,2015-03-07,2015-03-07,EUR
66004,1870346,520,2015-03-07,2015-03-07,USD
66005,1955507,999999,2015-03-07,2015-03-16,USD
66006,1621081,580,2015-03-07,2015-03-07,USD
66007,1494124,560,2015-03-07,2015-03-07,USD
66008,575139,230,2015-03-07,2015-03-07,EUR
66009,1744314,605,2015-03-07,2015-03-07,USD
66010,1118814,420,2015-03-07,2015-03-07,GBP
66011,846833,999999,2015-03-07,2015-03-18,EUR
68000,210071,72,2015-03-09,2015-03-09,CAD
68001,1536154,630,2015-03-09,2015-03-09,USD
68002,746516,290,2015-03-09,2015-03-09,EUR
68003,1095537,360,2015-03-09,2015-03-09,GBP
68004,918594,410,2015-03-09,2015-03-09,GBP
69000,1206080,660,2015-03-10,2015-03-10,USD
69001,1499120,530,2015-03-10,2015-03-10,USD
69002,414956,270,2015-03-10,2015-03-10,EUR
69003,1978098,560,2015-03-10,2015-03-10,USD
69004,1096199,410,2015-03-10,2015-03-10,GBP
69005,129446,40,2015-03-10,2015-03-10,AUD
69006,1007434,360,2015-03-10,2015-03-10,GBP
70001,1793852,580,2015-03-11,2015-03-11,USD
70002,947093,360,2015-03-11,2015-03-11,GBP
70003,1905483,999999,2015-03-11,2015-03-30,USD
70004,746893,280,2015-03-11,2015-03-11,EUR
70005,1671231,440,2015-03-11,2015-03-11,USD
70006,1792198,450,2015-03-11,2015-03-11,USD
70007,375740,80,2015-03-11,2015-03-11,CAD
70008,134374,60,2015-03-11,2015-03-11,AUD
71000,426303,250,2015-03-12,2015-03-12,EUR
71001,330659,80,2015-03-12,2015-03-12,CAD
71002,1226818,580,2015-03-12,2015-03-12,USD
71003,965216,420,2015-03-12,2015-03-12,GBP
71004,122338,30,2015-03-12,2015-03-12,AUD
71005,1037270,420,2015-03-12,2015-03-12,GBP
71006,1104611,410,2015-03-12,2015-03-12,GBP
71007,431773,240,2015-03-12,2015-03-12,EUR
71008,1782482,650,2015-03-12,2015-03-12,USD
71009,496974,230,2015-03-12,2015-03-12,EUR
72000,1522216,570,2015-03-13,2015-03-13,USD
72001,779991,300,2015-03-13,2015-03-13,EUR
72002,1284365,430,2015-03-13,2015-03-13,USD
72003,328746,999999,2015-03-13,2015-03-19,CAD
72004,1936398,999999,2015-03-13,2015-03-18,USD
72005,6705,10,2015-03-13,2015-03-13,AUD
73000,1754501,999999,2015-03-14,2015-03-21,USD
73001,1125021,390,2015-03-14,2015-03-14,GBP
73002,1404839,530,2015-03-14,2015-03-14,USD
73003,1599902,510,2015-03-14,2015-03-14,USD
73004,1546041,630,2015-03-14,2015-03-14,USD
73005,1100293,410,2015-03-14,2015-03-14,GBP
73006,1654342,999999,2015-03-14,2015-03-30,USD
73007,1327261,999999,2015-03-14,2015-03-24,USD
73008,344770,72,2015-03-14,2015-03-14,CAD
73009,1830310,660,2015-03-14,2015-03-14,USD
73010,1861648,450,2015-03-14,2015-03-14,USD
75000,1835689,480,2015-03-16,2015-03-16,USD
75001,466356,250,2015-03-16,2015-03-16,EUR
75002,1575772,580,2015-03-16,2015-03-16,USD
75003,458550,240,2015-03-16,2015-03-16,EUR
76000,1802251,440,2015-03-17,2015-03-17,USD
76001,1103812,390,2015-03-17,2015-03-17,GBP
76002,366180,80,2015-03-17,2015-03-17,CAD
76003,979969,370,2015-03-17,2015-03-17,GBP
76004,2012969,580,2015-03-17,2015-03-17,USD
77000,1013264,420,2015-03-18,2015-03-18,GBP
77001,1856308,560,2015-03-18,2015-03-18,USD
77002,1358195,540,2015-03-18,2015-03-18,USD
77003,1038844,999999,2015-03-18,2015-03-29,GBP
77004,1966372,999999,2015-03-18,2015-03-26,USD
77005,1778871,510,2015-03-18,2015-03-18,USD
78000,360887,110,2015-03-19,2015-03-19,CAD
78001,1150324,370,2015-03-19,2015-03-19,GBP
78002,1450146,999999,2015-03-19,2015-03-28,USD
78003,1351039,999999,2015-03-19,2015-03-29,USD
78004,788335,999999,2015-03-19,2015-03-25,EUR
78005,261842,72,2015-03-19,2015-03-19,CAD
79000,1940277,590,2015-03-20,2015-03-20,USD
79001,2075851,590,2015-03-20,2015-03-20,USD
79002,528301,200,2015-03-20,2015-03-20,EUR
80001,383492,999999,2015-03-21,2015-03-29,CAD
80002,1119174,400,2015-03-21,2015-03-21,GBP
80003,709414,290,2015-03-21,2015-03-21,EUR
80004,956810,410,2015-03-21,2015-03-21,GBP
80005,1227794,480,2015-03-21,2015-03-21,USD
82000,1859319,999999,2015-03-23,2015-04-09,USD
82001,1328211,540,2015-03-23,2015-03-23,USD
83000,1732682,480,2015-03-24,2015-03-24,USD
83001,182868,20,2015-03-24,2015-03-24,AUD
84000,999700,400,2015-03-25,2015-03-25,GBP
84001,334660,80,2015-03-25,2015-03-25,CAD
84002,739171,300,2015-03-25,2015-03-25,EUR
85000,1397471,660,2015-03-26,2015-03-26,USD
85001,218987,72,2015-03-26,2015-03-26,CAD
85002,1485605,530,2015-03-26,2015-03-26,USD
86000,1231301,610,2015-03-27,2015-03-27,USD
87000,913526,410,2015-03-28,2015-03-28,GBP
87001,287326,999999,2015-03-28,2015-04-13,CAD
87002,1368751,999999,2015-03-28,2015-04-05,USD
90000,792258,280,2015-03-31,2015-03-31,EUR
91000,504911,270,2015-04-01,2015-04-01,EUR
92000,1386338,430,2015-04-02,2015-04-02,USD
94000,1112656,410,2015-04-04,2015-04-04,GBP
98000,309775,80,2015-04-08,2015-04-08,CAD
99000,1667181,470,2015-04-09,2015-04-09,USD
101000,524034,270,2015-04-11,2015-04-11,EUR
101001,651155,120,2015-04-11,2015-04-11,EUR
104000,1101038,999999,2015-04-14,2015-04-22,GBP
105000,1549404,630,2015-04-15,2015-04-15,USD
105001,716968,290,2015-04-15,2015-04-15,EUR
106000,1503296,480,2015-04-16,2015-04-16,USD
106001,147061,30,2015-04-16,2015-04-16,AUD
106002,563133,240,2015-04-16,2015-04-16,EUR
107000,1090262,370,2015-04-17,2015-04-17,GBP
107001,899157,320,2015-04-17,2015-04-17,EUR
108000,267675,72,2015-04-18,2015-04-18,CAD
108001,1072312,410,2015-04-18,2015-04-18,GBP
108002,1401118,550,2015-04-18,2015-04-18,USD
108003,1986728,670,2015-04-18,2015-04-18,USD
108004,1797548,670,2015-04-18,2015-04-18,USD
110000,783485,300,2015-04-20,2015-04-20,EUR
110001,791110,280,2015-04-20,2015-04-20,EUR
111000,570689,190,2015-04-21,2015-04-21,EUR
111001,1146828,390,2015-04-21,2015-04-21,GBP
111002,562963,240,2015-04-21,2015-04-21,EUR
112000,1381982,550,2015-04-22,2015-04-22,USD
112001,387997,90,2015-04-22,2015-04-22,CAD
112002,551312,240,2015-04-22,2015-04-22,EUR
112003,1522216,999999,2015-04-22,2015-05-01,USD
112004,1797307,999999,2015-04-22,2015-04-30,USD
113000,1409018,999999,2015-04-23,2015-05-01,USD
113001,1778590,430,2015-04-23,2015-04-23,USD
113002,435059,240,2015-04-23,2015-04-23,EUR
113003,1113110,410,2015-04-23,2015-04-23,GBP
113004,1149412,400,2015-04-23,2015-04-23,GBP
113005,734396,280,2015-04-23,2015-04-23,EUR
114000,604881,130,2015-04-24,2015-04-24,EUR
114001,208957,80,2015-04-24,2015-04-24,CAD
114002,1110549,999999,2015-04-24,2015-05-05,GBP
114003,1722386,520,2015-04-24,2015-04-24,USD
115000,1593330,999999,2015-04-25,2015-05-01,USD
115001,1885448,650,2015-04-25,2015-04-25,USD
115002,1504074,580,2015-04-25,2015-04-25,USD
115003,1305068,510,2015-04-25,2015-04-25,USD
115004,1151658,400,2015-04-25,2015-04-25,GBP
115005,862017,350,2015-04-25,2015-04-25,EUR
115006,1464408,530,2015-04-25,2015-04-25,USD
115007,1872142,530,2015-04-25,2015-04-25,USD
115008,221408,100,2015-04-25,2015-04-25,CAD
117000,1166455,999999,2015-04-27,2015-05-10,GBP
117001,186396,30,2015-04-27,2015-04-27,AUD
117002,407707,220,2015-04-27,2015-04-27,EUR
117003,365248,80,2015-04-27,2015-04-27,CAD
118000,100322,60,2015-04-28,2015-04-28,AUD
118001,557031,270,2015-04-28,2015-04-28,EUR
118002,1937298,660,2015-04-28,2015-04-28,USD
118003,527010,220,2015-04-28,2015-04-28,EUR
118004,1257102,440,2015-04-28,2015-04-28,USD
118005,1695909,520,2015-04-28,2015-04-28,USD
119000,1909887,580,2015-04-29,2015-04-29,USD
119001,1552024,550,2015-04-29,2015-04-29,USD
119002,722195,300,2015-04-29,2015-04-29,EUR
119003,501722,230,2015-04-29,2015-04-29,EUR
119004,819056,320,2015-04-29,2015-04-29,EUR
119005,934916,360,2015-04-29,2015-04-29,GBP
119006,750873,300,2015-04-29,2015-04-29,EUR
119007,1715066,540,2015-04-29,2015-04-29,USD
119008,1610831,610,2015-04-29,2015-04-29,USD
120000,1167588,390,2015-04-30,2015-04-30,GBP
120001,350756,90,2015-04-30,2015-04-30,CAD
120002,366554,80,2015-04-30,2015-04-30,CAD
120003,1491708,510,2015-04-30,2015-04-30,USD
120004,890364,340,2015-04-30,2015-04-30,EUR
120005,333629,100,2015-04-30,2015-04-30,CAD
120006,2070100,450,2015-04-30,2015-04-30,USD
120007,984245,400,2015-04-30,2015-04-30,GBP
120008,119133,40,2015-04-30,2015-04-30,AUD
120009,1184776,400,2015-04-30,2015-04-30,GBP
121000,348224,80,2015-05-01,2015-05-01,CAD
121001,1228938,580,2015-05-01,2015-05-01,USD
121002,1945130,670,2015-05-01,2015-05-01,USD
121003,2046639,999999,2015-05-01,2015-05-08,USD
121004,343652,100,2015-05-01,2015-05-01,CAD
121005,1720340,450,2015-05-01,2015-05-01,USD
121006,104299,30,2015-05-01,2015-05-01,AUD
122000,2013762,500,2015-05-02,2015-05-02,USD
122001,920776,380,2015-05-02,2015-05-02,GBP
122002,1062421,390,2015-05-02,2015-05-02,GBP
122003,675191,180,2015-05-02,2015-05-02,EUR
122004,128048,30,2015-05-02,2015-05-02,AUD
122005,1343030,999999,2015-05-02,2015-05-14,USD
122006,2001558,650,2015-05-02,2015-05-02,USD
122007,1003537,999999,2015-05-02,2015-05-07,GBP
122008,1574532,590,2015-05-02,2015-05-02,USD
122009,1166528,420,2015-05-02,2015-05-02,GBP
122010,866481,340,2015-05-02,2015-05-02,EUR
122011,696596,999999,2015-05-02,2015-05-10,EUR
122012,382330,110,2015-05-02,2015-05-02,CAD
124000,652766,999999,2015-05-04,2015-05-13,EUR
124001,64070,10,2015-05-04,2015-05-04,AUD
124002,545461,190,2015-05-04,2015-05-04,EUR
124003,1208089,540,2015-05-04,2015-05-04,USD
124004,1579553,500,2015-05-04,2015-05-04,USD
125000,2081095,650,2015-05-05,2015-05-05,USD
125001,1319853,660,2015-05-05,2015-05-05,USD
125002,2081749,500,2015-05-05,2015-05-05,USD
125003,1003761,360,2015-05-05,2015-05-05,GBP
125004,953949,360,2015-05-05,2015-05-05,GBP
125005,194056,30,2015-05-05,2015-05-05,AUD
125006,78207,30,2015-05-05,2015-05-05,AUD
126000,1916173,570,2015-05-06,2015-05-06,USD
126001,1070715,390,2015-05-06,2015-05-06,GBP
126002,630967,160,2015-05-06,2015-05-06,EUR
126003,1326887,450,2015-05-06,2015-05-06,USD
126004,1017433,999999,2015-05-06,2015-05-20,GBP
126005,731399,290,2015-05-06,2015-05-06,EUR
126006,1332321,650,2015-05-06,2015-05-06,USD
126007,1995131,530,2015-05-06,2015-05-06,USD
126008,1904926,999999,2015-05-06,2015-05-15,USD
126009,1485594,520,2015-05-06,2015-05-06,USD
127000,981398,400,2015-05-07,2015-05-07,GBP
127001,1213901,999999,2015-05-07,2015-05-23,USD
127002,1062522,360,2015-05-07,2015-05-07,GBP
127003,154624,20,2015-05-07,2015-05-07,AUD
127004,1144474,420,2015-05-07,2015-05-07,GBP
127005,1941254,440,2015-05-07,2015-05-07,USD
127006,1454379,570,2015-05-07,2015-05-07,USD
127007,719402,300,2015-05-07,2015-05-07,EUR
127008,124839,60,2015-05-07,2015-05-07,AUD
127009,1813034,590,2015-05-07,2015-05-07,USD
127010,307801,100,2015-05-07,2015-05-07,CAD
128000,93396,30,2015-05-08,2015-05-08,AUD
128001,1450385,999999,2015-05-08,2015-05-18,USD
128002,1410293,540,2015-05-08,2015-05-08,USD
128003,1762373,560,2015-05-08,2015-05-08,USD
128004,1421902,605,2015-05-08,2015-05-08,USD
128005,1547567,670,2015-05-08,2015-05-08,USD
128006,1778579,610,2015-05-08,2015-05-08,USD
129000,1948742,510,2015-05-09,2015-05-09,USD
129001,1069053,390,2015-05-09,2015-05-09,GBP
129002,1387649,570,2015-05-09,2015-05-09,USD
129003,1519820,470,2015-05-09,2015-05-09,USD
129004,1378043,590,2015-05-09,2015-05-09,USD
129005,193065,999999,2015-05-09,2015-05-19,AUD
129006,1742353,520,2015-05-09,2015-05-09,USD
129007,583237,230,2015-05-09,2015-05-09,EUR
129008,1032033,400,2015-05-09,2015-05-09,GBP
129009,401044,200,2015-05-09,2015-05-09,EUR
129010,338917,999999,2015-05-09,2015-05-20,CAD
129011,1283604,450,2015-05-09,2015-05-09,USD
129012,2089133,999999,2015-05-09,2015-05-18,USD
131000,394503,72,2015-05-11,2015-05-11,CAD
131001,1791207,590,2015-05-11,2015-05-11,USD
131002,1648160,500,2015-05-11,2015-05-11,USD
131003,401532,200,2015-05-11,2015-05-11,EUR
131004,63460,20,2015-05-11,2015-05-11,AUD
132000,1256629,670,2015-05-12,2015-05-12,USD
132001,880394,350,2015-05-12,2015-05-12,EUR
132002,1989888,999999,2015-05-12,2015-05-21,USD
132003,202218,90,2015-05-12,2015-05-12,CAD
132004,336212,90,2015-05-12,2015-05-12,CAD
132005,942067,370,2015-05-12,2015-05-12,GBP
132006,1900190,510,2015-05-12,2015-05-12,USD
133000,1395103,650,2015-05-13,2015-05-13,USD
133001,1081060,400,2015-05-13,2015-05-13,GBP
133002,68530,10,2015-05-13,2015-05-13,AUD
133003,912840,370,2015-05-13,2015-05-13,GBP
133004,926435,410,2015-05-13,2015-05-13,GBP
133005,1198002,410,2015-05-13,2015-05-13,GBP
133006,1851996,630,2015-05-13,2015-05-13,USD
133007,1840413,999999,2015-05-13,2015-05-26,USD
133008,611785,150,2015-05-13,2015-05-13,EUR
133009,1499869,480,2015-05-13,2015-05-13,USD
134000,625624,170,2015-05-14,2015-05-14,EUR
134001,1350475,605,2015-05-14,2015-05-14,USD
134002,964739,999999,2015-05-14,2015-05-26,GBP
134003,1392302,999999,2015-05-14,2015-05-24,USD
134004,1420454,500,2015-05-14,2015-05-14,USD
134005,1233926,670,2015-05-14,2015-05-14,USD
134006,1472493,560,2015-05-14,2015-05-14,USD
134007,1672905,540,2015-05-14,2015-05-14,USD
134008,2088657,560,2015-05-14,2015-05-14,USD
134009,1541734,500,2015-05-14,2015-05-14,USD
134010,521585,220,2015-05-14,2015-05-14,EUR
135000,1261470,999999,2015-05-15,2015-05-27,USD
135001,908445,380,2015-05-15,2015-05-15,GBP
135002,1630468,440,2015-05-15,2015-05-15,USD
135003,915398,380,2015-05-15,2015-05-15,GBP
135004,1194104,999999,2015-05-15,2015-05-26,GBP
135005,232281,100,2015-05-15,2015-05-15,CAD
135006,1006739,410,2015-05-15,2015-05-15,GBP
136000,1854801,440,2015-05-16,2015-05-16,USD
136001,1293817,999999,2015-05-16,2015-05-23,USD
136002,2068495,450,2015-05-16,2015-05-16,USD
136003,1901007,540,2015-05-16,2015-05-16,USD
136004,1367424,660,2015-05-16,2015-05-16,USD
136005,1897577,580,2015-05-16,2015-05-16,USD
136006,997631,390,2015-05-16,2015-05-16,GBP
136007,1380700,510,2015-05-16,2015-05-16,USD
136008,1614596,520,2015-05-16,2015-05-16,USD
136009,1059267,410,2015-05-16,2015-05-16,GBP
136010,276930,999999,2015-05-16,2015-06-01,CAD
136011,760391,290,2015-05-16,2015-05-16,EUR
136012,1793841,580,2015-05-16,2015-05-16,USD
138000,171397,30,2015-05-18,2015-05-18,AUD
138001,1457209,999999,2015-05-18,2015-06-02,USD
138002,569913,999999,2015-05-18,2015-05-28,EUR
138003,1026707,370,2015-05-18,2015-05-18,GBP
138004,199031,30,2015-05-18,2015-05-18,AUD
138005,1530822,570,2015-05-18,2015-05-18,USD
139000,1330586,450,2015-05-19,2015-05-19,USD
139001,1157352,380,2015-05-19,2015-05-19,GBP
139002,250641,72,2015-05-19,2015-05-19,CAD
139003,1568450,999999,2015-05-19,2015-05-27,USD
139004,1814165,540,2015-05-19,2015-05-19,USD
139005,322886,80,2015-05-19,2015-05-19,CAD
139006,2073554,560,2015-05-19,2015-05-19,USD
140000,988090,420,2015-05-20,2015-05-20,GBP
140001,960412,360,2015-05-20,2015-05-20,GBP
140002,2051778,580,2015-05-20,2015-05-20,USD
140003,1279596,630,2015-05-20,2015-05-20,USD
140004,1413692,480,2015-05-20,2015-05-20,USD
140005,1426190,500,2015-05-20,2015-05-20,USD
140006,2062045,470,2015-05-20,2015-05-20,USD
140007,1997007,605,2015-05-20,2015-05-20,USD
140008,264773,90,2015-05-20,2015-05-20,CAD
140009,980716,380,2015-05-20,2015-05-20,GBP
141000,223855,100,2015-05-21,2015-05-21,CAD
141001,433260,230,2015-05-21,2015-05-21,EUR
141002,32799,30,2015-05-21,2015-05-21,AUD
141003,1032589,410,2015-05-21,2015-05-21,GBP
141004,2060780,580,2015-05-21,2015-05-21,USD
141005,1665020,430,2015-05-21,2015-05-21,USD
141006,754175,280,2015-05-21,2015-05-21,EUR
141007,1426698,520,2015-05-21,2015-05-21,USD
141008,123799,999999,2015-05-21,2015-06-01,AUD
141009,1743137,670,2015-05-21,2015-05-21,USD
141010,2040468,480,2015-05-21,2015-05-21,USD
142000,1341023,550,2015-05-22,2015-05-22,USD
142001,1866878,590,2015-05-22,2015-05-22,USD
142002,745891,300,2015-05-22,2015-05-22,EUR
142003,1318000,590,2015-05-22,2015-05-22,USD
142004,990741,400,2015-05-22,2015-05-22,GBP
142005,1862579,440,2015-05-22,2015-05-22,USD
142006,2021965,605,2015-05-22,2015-05-22,USD
143000,884873,340,2015-05-23,2015-05-23,EUR
143001,617040,999999,2015-05-23,2015-06-03,EUR
143002,820547,350,2015-05-23,2015-05-23,EUR
143003,732791,999999,2015-05-23,2015-05-29,EUR
143004,225689,80,2015-05-23,2015-05-23,CAD
143005,605079,120,2015-05-23,2015-05-23,EUR
143006,1126509,400,2015-05-23,2015-05-23,GBP
143007,1057902,999999,2015-05-23,2015-05-30,GBP
143008,1973263,540,2015-05-23,2015-05-23,USD
143009,62553,999999,2015-05-23,2015-06-01,AUD
143010,1985725,520,2015-05-23,2015-05-23,USD
143011,1080714,370,2015-05-23,2015-05-23,GBP
143012,1906218,440,2015-05-23,2015-05-23,USD
143013,1194760,400,2015-05-23,2015-05-23,GBP
145000,1703848,520,2015-05-25,2015-05-25,USD
145001,1025658,380,2015-05-25,2015-05-25,GBP
145002,1116804,380,2015-05-25,2015-05-25,GBP
145003,1701299,520,2015-05-25,2015-05-25,USD
145004,780838,300,2015-05-25,2015-05-25,EUR
145005,1692033,530,2015-05-25,2015-05-25,USD
146000,1503103,560,2015-05-26,2015-05-26,USD
146001,853397,310,2015-05-26,2015-05-26,EUR
146002,482147,999999,2015-05-26,2015-06-06,EUR
146003,2020991,610,2015-05-26,2015-05-26,USD
146004,1605768,510,2015-05-26,2015-05-26,USD
146005,2047793,500,2015-05-26,2015-05-26,USD
146006,1363525,450,2015-05-26,2015-05-26,USD
147000,1028479,360,2015-05-27,2015-05-27,GBP
147001,1035748,370,2015-05-27,2015-05-27,GBP
147002,1364108,590,2015-05-27,2015-05-27,USD
147003,1413996,510,2015-05-27,2015-05-27,USD
147004,1823283,999999,2015-05-27,2015-06-03,USD
147005,686063,150,2015-05-27,2015-05-27,EUR
147006,1061328,410,2015-05-27,2015-05-27,GBP
147007,1440677,500,2015-05-27,2015-05-27,USD
147008,1404391,430,2015-05-27,2015-05-27,USD
147009,306587,72,2015-05-27,2015-05-27,CAD
148000,32825,60,2015-05-28,2015-05-28,AUD
148001,837188,340,2015-05-28,2015-05-28,EUR
148002,1320245,570,2015-05-28,2015-05-28,USD
148003,768212,290,2015-05-28,2015-05-28,EUR
148004,297949,72,2015-05-28,2015-05-28,CAD
148005,1012538,370,2015-05-28,2015-05-28,GBP
148006,1625313,580,2015-05-28,2015-05-28,USD
148007,1506317,520,2015-05-28,2015-05-28,USD
148008,1114359,999999,2015-05-28,2015-06-03,GBP
148009,1604117,670,2015-05-28,2015-05-28,USD
148010,1886235,660,2015-05-28,2015-05-28,USD
149000,1405167,660,2015-05-29,2015-05-29,USD
149001,1442484,430,2015-05-29,2015-05-29,USD
149002,921408,360,2015-05-29,2015-05-29,GBP
149003,154733,10,2015-05-29,2015-05-29,AUD
149004,2070193,530,2015-05-29,2015-05-29,USD
149005,1550933,540,2015-05-29,2015-05-29,USD
149006,1099141,370,2015-05-29,2015-05-29,GBP
150000,1109495,410,2015-05-30,2015-05-30,GBP
150001,1331400,999999,2015-05-30,2015-06-09,USD
150002,2088802,605,2015-05-30,2015-05-30,USD
150003,1611383,570,2015-05-30,2015-05-30,USD
150004,597269,200,2015-05-30,2015-05-30,EUR
150005,1541452,480,2015-05-30,2015-05-30,USD
150006,829552,310,2015-05-30,2015-05-30,EUR
150007,881914,310,2015-05-30,2015-05-30,EUR
150008,725071,999999,2015-05-30,2015-06-06,EUR
150009,571463,200,2015-05-30,2015-05-30,EUR
150010,875729,320,2015-05-30,2015-05-30,EUR
150011,1203024,500,2015-05-30,2015-05-30,USD
150012,603898,120,2015-05-30,2015-05-30,EUR
150013,1653332,670,2015-05-30,2015-05-30,USD
152000,2003606,540,2015-06-01,2015-06-01,USD
152001,2061949,500,2015-06-01,2015-06-01,USD
152002,1875717,670,2015-06-01,2015-06-01,USD
152003,787248,300,2015-06-01,2015-06-01,EUR
152004,1944063,610,2015-06-01,2015-06-01,USD
152005,708860,290,2015-06-01,2015-06-01,EUR
153000,826840,320,2015-06-02,2015-06-02,EUR
153001,1112211,420,2015-06-02,2015-06-02,GBP
153002,89929,40,2015-06-02,2015-06-02,AUD
153003,278249,90,2015-06-02,2015-06-02,CAD
153004,1133294,400,2015-06-02,2015-06-02,GBP
153005,527728,240,2015-06-02,2015-06-02,EUR
153006,1984348,570,2015-06-02,2015-06-02,USD
154000,475294,200,2015-06-03,2015-06-03,EUR
154001,1571259,450,2015-06-03,2015-06-03,USD
154002,1118736,370,2015-06-03,2015-06-03,GBP
154003,1553858,510,2015-06-03,2015-06-03,USD
154004,1042051,390,2015-06-03,2015-06-03,GBP
154005,2078037,590,2015-06-03,2015-06-03,USD
154006,431237,190,2015-06-03,2015-06-03,EUR
154007,479048,999999,2015-06-03,2015-06-16,EUR
154008,1037389,410,2015-06-03,2015-06-03,GBP
154009,327675,80,2015-06-03,2015-06-03,CAD
155000,1939721,999999,2015-06-04,2015-06-12,USD
155001,1398371,560,2015-06-04,2015-06-04,USD
155002,2024604,450,2015-06-04,2015-06-04,USD
155003,1551609,590,2015-06-04,2015-06-04,USD
155004,309880,90,2015-06-04,2015-06-04,CAD
155005,879598,350,2015-06-04,2015-06-04,EUR
155006,1167545,390,2015-06-04,2015-06-04,GBP
155007,1305364,610,2015-06-04,2015-06-04,USD
155008,1128342,360,2015-06-04,2015-06-04,GBP
155009,1355393,999999,2015-06-04,2015-06-21,USD
155010,958593,370,2015-06-04,2015-06-04,GBP
156000,1627294,650,2015-06-05,2015-06-05,USD
156001,1774226,660,2015-06-05,2015-06-05,USD
156002,980415,410,2015-06-05,2015-06-05,GBP
156003,238836,90,2015-06-05,2015-06-05,CAD
156004,1829968,660,2015-06-05,2015-06-05,USD
156005,1587597,630,2015-06-05,2015-06-05,USD
156006,1686843,630,2015-06-05,2015-06-05,USD
156007,1890558,999999,2015-06-05,2015-06-12,USD
157000,997592,410,2015-06-06,2015-06-06,GBP
157001,2019222,630,2015-06-06,2015-06-06,USD
157002,1118736,390,2015-06-06,2015-06-06,GBP
157003,1979892,670,2015-06-06,2015-06-06,USD
157004,1652825,570,2015-06-06,2015-06-06,USD
157005,87778,999999,2015-06-06,2015-06-14,AUD
157006,1514932,660,2015-06-06,2015-06-06,USD
157007,1520203,610,2015-06-06,2015-06-06,USD
157008,1745816,650,2015-06-06,2015-06-06,USD
157009,80581,30,2015-06-06,2015-06-06,AUD
157010,1273504,590,2015-06-06,2015-06-06,USD
157011,1588189,465,2015-06-06,2015-06-06,USD
157012,1568853,999999,2015-06-06,2015-06-15,USD
157013,1743736,560,2015-06-06,2015-06-06,USD
159000,1533000,530,2015-06-08,2015-06-08,USD
159001,1671675,470,2015-06-08,2015-06-08,USD
159002,1395607,605,2015-06-08,2015-06-08,USD
159003,1320355,610,2015-06-08,2015-06-08,USD
159004,1949972,440,2015-06-08,2015-06-08,USD
159005,247490,80,2015-06-08,2015-06-08,CAD
160000,1135185,390,2015-06-09,2015-06-09,GBP
160001,1702008,510,2015-06-09,2015-06-09,USD
160002,1908067,605,2015-06-09,2015-06-09,USD
160003,1044210,370,2015-06-09,2015-06-09,GBP
160004,471352,200,2015-06-09,2015-06-09,EUR
160005,1232649,670,2015-06-09,2015-06-09,USD
160006,1502826,650,2015-06-09,2015-06-09,USD
160007,334774,72,2015-06-09,2015-06-09,CAD
161000,285806,80,2015-06-10,2015-06-10,CAD
161001,1446253,540,2015-06-10,2015-06-10,USD
161002,935234,420,2015-06-10,2015-06-10,GBP
161003,335541,999999,2015-06-10,2015-06-22,CAD
