OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
19003,0,2015-01-19,2015-01-19,342738,80,1959,1,369.75,332.775,170.0325,CAD,1.19828
19003,1,2015-01-19,2015-01-19,342738,80,322,2,295.2,265.68,135.752,CAD,1.19828
20000,0,2015-01-20,2015-01-20,2072280,450,948,4,300.8,300.8,138.32,USD,1.00000
20000,1,2015-01-20,2015-01-20,2072280,450,421,5,1172.5,1172.5,539.2,USD,1.00000
20001,0,2015-01-20,2015-01-20,1503965,540,1942,1,224.9925,224.9925,114.705,USD,1.00000
20001,1,2015-01-20,2015-01-20,1503965,540,1192,1,960,844.8,441.472,USD,1.00000
20001,2,2015-01-20,2015-01-20,1503965,540,1611,1,95.994,95.994,44.142,USD,1.00000
20001,3,2015-01-20,2015-01-20,1503965,540,1598,1,34.728,29.86608,15.972,USD,1.00000
20001,4,2015-01-20,2015-01-20,1503965,540,297,3,215.2,187.224,109.712,USD,1.00000
20001,5,2015-01-20,2015-01-20,1503965,540,1946,2,674.25,579.855,310.065,USD,1.00000
20002,0,2015-01-20,2015-01-20,1673695,570,1753,3,62.3,57.316,28.651,USD,1.00000
20002,1,2015-01-20,2015-01-20,1673695,570,1621,3,7.794,7.0146,3.972,USD,1.00000
20002,2,2015-01-20,2015-01-20,1673695,570,1216,2,992,992,456.192,USD,1.00000
20002,3,2015-01-20,2015-01-20,1673695,570,1597,1,34.728,29.86608,15.972,USD,1.00000
20002,4,2015-01-20,2015-01-20,1673695,570,1949,3,209.9925,182.693475,107.0625,USD,1.00000
20002,5,2015-01-20,2015-01-20,1673695,570,1527,1,482.4,424.512,221.832,USD,1.00000
20002,6,2015-01-20,2015-01-20,1673695,570,190,1,45.52,45.52,23.208,USD,1.00000
20003,0,2015-01-20,2015-01-20,927587,420,1613,1,65.994,60.05454,33.648,GBP,0.65956
20003,1,2015-01-20,2015-01-20,927587,420,1265,3,111.984,98.54592,57.088,GBP,0.65956
20004,0,2015-01-20,2015-01-20,1371529,480,1210,1,1376,1265.92,632.768,USD,1.00000
20004,1,2015-01-20,2015-01-20,1371529,480,1485,3,414,385.02,190.386,USD,1.00000
20004,2,2015-01-20,2015-01-20,1371529,480,1810,3,22.4,19.264,11.417,USD,1.00000
20004,3,2015-01-20,2015-01-20,1371529,480,1699,3,4.816,4.816,2.212,USD,1.00000
20005,0,2015-01-20,2015-01-20,1608064,580,1693,2,4.816,4.76784,2.212,USD,1.00000
20005,1,2015-01-20,2015-01-20,1608064,580,1388,4,59.382,54.03762,27.306,USD,1.00000
20005,2,2015-01-20,2015-01-20,1608064,580,106,3,99.7425,87.7734,45.87,USD,1.00000
21000,0,2015-01-21,2015-01-21,685949,180,89,5,112.4925,105.74295,37.2675,EUR,0.86259
21000,1,2015-01-21,2015-01-21,685949,180,1298,1,40,36,18.4,EUR,0.86259
21002,0,2015-01-21,2015-01-21,1198381,370,1771,3,23.8,23.8,12.131,GBP,0.66169
21002,1,2015-01-21,2015-01-21,1198381,370,1228,7,2592,2306.88,858.784,GBP,0.66169
21002,2,2015-01-21,2015-01-21,1198381,370,1771,1,23.8,20.468,12.131,GBP,0.66169
21003,0,2015-01-21,2015-01-21,2044780,605,1596,1,7.596,6.91236,3.492,USD,1.00000
21003,1,2015-01-21,2015-01-21,2044780,605,1668,1,4.893,4.30584,2.492,USD,1.00000
21004,0,2015-01-21,2015-01-21,1183991,360,72,6,35.9625,35.9625,16.5375,GBP,0.66169
21004,1,2015-01-21,2015-01-21,1183991,360,1660,2,173.994,173.994,57.648,GBP,0.66169
21005,0,2015-01-21,2015-01-21,826380,320,1073,2,940.8,912.576,311.712,EUR,0.86259
21005,1,2015-01-21,2015-01-21,826380,320,98,7,90,90,41.385,EUR,0.86259
21005,2,2015-01-21,2015-01-21,826380,320,122,1,223.992,203.83272,103.008,EUR,0.86259
21005,3,2015-01-21,2015-01-21,826380,320,1126,2,531.2,472.768,244.288,EUR,0.86259
21006,0,2015-01-21,2015-01-21,1625486,540,82,1,30.4125,27.067125,13.9875,USD,1.00000
21007,0,2015-01-21,2015-01-21,280627,110,126,2,114.72,114.72,58.488,CAD,1.20754
21007,1,2015-01-21,2015-01-21,280627,110,141,1,239.992,239.992,122.352,CAD,1.20754
21007,2,2015-01-21,2015-01-21,280627,110,2146,4,1237.5,1064.25,410.01,CAD,1.20754
22000,0,2015-01-22,2015-02-01,1775449,999999,1054,3,499.2,439.296,229.568,USD,1.00000
22000,1,2015-01-22,2015-02-01,1775449,999999,1292,2,586.48,563.0208,194.32,USD,1.00000
22001,0,2015-01-22,2015-01-22,1019949,390,217,5,559.2,559.2,257.152,GBP,0.65794
22001,1,2015-01-22,2015-01-22,1019949,390,1629,4,5.994,5.27472,3.054,GBP,0.65794
22001,2,2015-01-22,2015-01-22,1019949,390,1661,3,3.85,3.388,1.96,GBP,0.65794
22001,3,2015-01-22,2015-01-22,1019949,390,1608,2,65.994,65.994,33.648,GBP,0.65794
22001,4,2015-01-22,2015-01-22,1019949,390,84,3,74.9925,64.49355,34.485,GBP,0.65794
22001,5,2015-01-22,2015-01-22,1019949,390,1689,3,3.486,3.10254,1.778,GBP,0.65794
22001,6,2015-01-22,2015-01-22,1019949,390,1617,2,34.794,30.61872,16.002,GBP,0.65794
22002,0,2015-01-22,2015-01-22,2004116,570,135,3,279.96,251.964,128.744,USD,1.00000
22002,1,2015-01-22,2015-01-22,2004116,570,1213,1,272,269.28,138.672,USD,1.00000
22003,0,2015-01-22,2015-01-22,1199543,410,1338,1,59.382,59.382,27.306,GBP,0.65794
22003,1,2015-01-22,2015-01-22,1199543,410,2321,2,172.4925,172.4925,79.32,GBP,0.65794
22003,2,2015-01-22,2015-01-22,1199543,410,78,1,30.4125,30.4125,13.9875,GBP,0.65794
22003,3,2015-01-22,2015-01-22,1199543,410,1603,1,65.994,65.33406,33.648,GBP,0.65794
22004,0,2015-01-22,2015-01-31,1506990,999999,54,6,222,193.14,73.5525,USD,1.00000
22004,1,2015-01-22,2015-01-31,1506990,999999,1587,2,10.794,9.82254,4.962,USD,1.00000
22005,0,2015-01-22,2015-01-22,1551763,660,1621,2,7.794,7.794,3.972,USD,1.00000
22005,1,2015-01-22,2015-01-22,1551763,660,1579,3,131.4,116.946,43.536,USD,1.00000
22006,0,2015-01-22,2015-01-22,2012580,590,559,1,627.5,627.5,288.575,USD,1.00000
22007,0,2015-01-22,2015-01-22,721694,290,684,1,400,356,183.95,EUR,0.86073
22008,0,2015-01-22,2015-01-22,523274,250,532,2,647.5,647.5,297.775,EUR,0.86073
22008,1,2015-01-22,2015-01-22,523274,250,2073,1,499.455,499.455,165.48,EUR,0.86073
23000,0,2015-01-23,2015-01-23,1986429,605,76,1,28.4625,28.4625,13.0875,USD,1.00000
23000,1,2015-01-23,2015-01-23,1986429,605,1408,1,952.2,828.414,315.486,USD,1.00000
23001,0,2015-01-23,2015-01-30,314213,999999,1428,6,482.4,438.984,221.832,CAD,1.24460
23002,0,2015-01-23,2015-01-23,1862342,450,1769,1,23.8,21.658,10.948,USD,1.00000
23002,1,2015-01-23,2015-01-23,1862342,450,438,2,2297.5,2044.775,761.2,USD,1.00000
23002,2,2015-01-23,2015-01-23,1862342,450,187,1,103.92,93.528,34.432,USD,1.00000
23002,3,2015-01-23,2015-01-23,1862342,450,498,8,322.5,283.8,164.425,USD,1.00000
23003,0,2015-01-23,2015-01-23,1711446,480,67,7,19.2675,17.7261,9.825,USD,1.00000
23003,1,2015-01-23,2015-01-23,1711446,480,90,8,112.4925,97.868475,37.2675,USD,1.00000
23004,0,2015-01-23,2015-01-23,2052576,440,1797,2,30.1,27.09,15.344,USD,1.00000
23004,1,2015-01-23,2015-01-23,2052576,440,1145,1,905.6,905.6,416.448,USD,1.00000
23005,0,2015-01-23,2015-01-23,1670773,550,1601,4,95.994,85.43466,44.142,USD,1.00000
23005,1,2015-01-23,2015-01-23,1670773,550,1621,2,7.794,7.794,3.972,USD,1.00000
23005,2,2015-01-23,2015-01-23,1670773,550,1056,1,1003.2,932.976,332.384,USD,1.00000
24000,0,2015-01-24,2015-01-24,1182643,400,1623,10,131.4,115.632,43.536,GBP,0.66735
24000,1,2015-01-24,2015-01-24,1182643,400,47,3,112.4625,105.71475,57.3375,GBP,0.66735
24000,2,2015-01-24,2015-01-24,1182643,400,1611,1,95.994,95.994,44.142,GBP,0.66735
24000,3,2015-01-24,2015-01-24,1182643,400,2040,4,104.9925,90.29355,53.5275,GBP,0.66735
24001,0,2015-01-24,2015-01-24,928010,400,333,4,255.2,224.576,130.112,GBP,0.66735
24001,2,2015-01-24,2015-01-24,928010,400,1576,2,7.794,7.24842,3.972,GBP,0.66735
24002,0,2015-01-24,2015-01-24,1073952,420,2122,1,1237.5,1064.25,410.01,GBP,0.66735
24002,1,2015-01-24,2015-01-24,1073952,420,1008,2,295.2,295.2,135.744,GBP,0.66735
24003,0,2015-01-24,2015-01-24,1009454,360,2288,2,201.375,201.375,92.6025,GBP,0.66735
24003,1,2015-01-24,2015-01-24,1009454,360,2170,4,1237.5,1237.5,410.01,GBP,0.66735
24004,0,2015-01-24,2015-01-24,690254,160,387,1,1747.5,1537.8,803.6,EUR,0.89302
24004,1,2015-01-24,2015-01-24,690254,160,1263,9,111.984,111.984,57.088,EUR,0.89302
24005,0,2015-01-24,2015-01-24,553810,220,452,1,549.875,516.8825,280.35,EUR,0.89302
24005,1,2015-01-24,2015-01-24,553810,220,2350,2,322.4925,296.6931,148.305,EUR,0.89302
24006,0,2015-01-24,2015-01-24,788014,280,986,2,206.4,177.504,94.912,EUR,0.89302
24006,1,2015-01-24,2015-01-24,788014,280,1578,2,131.4,122.202,43.536,EUR,0.89302
24007,0,2015-01-24,2015-01-24,465760,220,1329,6,30.582,30.582,14.058,EUR,0.89302
24007,1,2015-01-24,2015-01-24,465760,220,1296,1,40,37.2,18.4,EUR,0.89302
24007,2,2015-01-24,2015-01-24,465760,220,1963,1,2399.9925,2111.9934,795.165,EUR,0.89302
24007,3,2015-01-24,2015-01-24,465760,220,181,7,103.2,103.2,47.456,EUR,0.89302
24008,0,2015-01-24,2015-01-24,1549952,570,180,8,55.2,48.024,28.144,USD,1.00000
24008,1,2015-01-24,2015-01-24,1549952,570,1258,6,63.984,57.5856,32.624,USD,1.00000
24008,2,2015-01-24,2015-01-24,1549952,570,1684,4,11.823,10.28601,3.92,USD,1.00000
24008,3,2015-01-24,2015-01-24,1549952,570,65,3,135.75,135.75,62.43,USD,1.00000
24008,4,2015-01-24,2015-01-24,1549952,570,1696,5,11.893,10.58477,3.941,USD,1.00000
24008,5,2015-01-24,2015-01-24,1549952,570,1614,2,155.994,143.51448,51.684,USD,1.00000
24008,6,2015-01-24,2015-01-24,1549952,570,2173,1,122.25,122.25,62.325,USD,1.00000
24009,0,2015-01-24,2015-01-24,1826392,440,952,1,295.2,271.584,135.744,USD,1.00000
24010,0,2015-01-24,2015-01-24,545029,220,179,2,95.2,84.728,43.776,EUR,0.89302
24010,2,2015-01-24,2015-01-24,545029,220,1602,2,107.994,97.1946,49.662,EUR,0.89302
26000,0,2015-01-26,2015-01-26,1596255,520,1600,2,34.728,34.728,15.972,USD,1.00000
26000,1,2015-01-26,2015-01-26,1596255,520,1683,6,3.493,3.493,1.778,USD,1.00000
26000,2,2015-01-26,2015-01-26,1596255,520,965,2,449.6,404.64,229.216,USD,1.00000
26000,3,2015-01-26,2015-01-26,1596255,520,1639,1,5.994,5.33466,3.054,USD,1.00000
26001,0,2015-01-26,2015-01-26,1416081,560,1275,1,83.408,82.57392,42.528,USD,1.00000
26001,1,2015-01-26,2015-01-26,1416081,560,289,3,423.2,380.88,194.616,USD,1.00000
26001,2,2015-01-26,2015-01-26,1416081,560,1911,3,369.75,343.8675,170.0325,USD,1.00000
26001,3,2015-01-26,2015-01-26,1416081,560,277,7,384,357.12,195.776,USD,1.00000
26001,4,2015-01-26,2015-01-26,1416081,560,2099,3,193.125,169.95,98.46,USD,1.00000
26001,5,2015-01-26,2015-01-26,1416081,560,1243,3,300.8,267.712,153.36,USD,1.00000
26002,0,2015-01-26,2015-01-26,968026,410,1604,1,155.994,151.31418,51.684,GBP,0.66609
26002,1,2015-01-26,2015-01-26,968026,410,1643,8,34.728,31.60248,15.972,GBP,0.66609
26003,0,2015-01-26,2015-02-01,133386,999999,1113,1,697.92,614.1696,231.232,AUD,1.26530
26003,1,2015-01-26,2015-02-01,133386,999999,1741,4,19.6,19.6,9.996,AUD,1.26530
27000,0,2015-01-27,2015-01-27,1019904,370,100,1,90,90,41.385,GBP,0.66093
27001,0,2015-01-27,2015-01-27,1082172,420,1630,3,13.734,13.0473,4.548,GBP,0.66093
27001,1,2015-01-27,2015-01-27,1082172,420,2014,2,149.9925,130.493475,68.9775,GBP,0.66093
27001,2,2015-01-27,2015-01-27,1082172,420,293,1,399.2,347.304,183.576,GBP,0.66093
27002,0,2015-01-27,2015-01-27,1388162,610,98,3,90,90,41.385,USD,1.00000
27002,1,2015-01-27,2015-01-27,1388162,610,1792,2,30.1,26.187,15.344,USD,1.00000
27002,2,2015-01-27,2015-01-27,1388162,610,1658,2,65.994,59.3946,33.648,USD,1.00000
27003,0,2015-01-27,2015-01-27,1991658,650,2357,1,322.4925,283.7934,148.305,USD,1.00000
27004,0,2015-01-27,2015-01-27,1371246,605,1257,7,63.984,56.30592,32.624,USD,1.00000
27004,1,2015-01-27,2015-01-27,1371246,605,1983,3,499.455,499.455,165.48,USD,1.00000
27004,2,2015-01-27,2015-01-27,1371246,605,1610,1,173.994,151.37478,57.648,USD,1.00000
27004,3,2015-01-27,2015-01-27,1371246,605,104,2,86.25,86.25,39.66,USD,1.00000
27005,0,2015-01-27,2015-01-27,2083067,540,2113,3,381,381,194.2425,USD,1.00000
27005,1,2015-01-27,2015-01-27,2083067,540,2134,1,1237.5,1237.5,410.01,USD,1.00000
27005,2,2015-01-27,2015-01-27,2083067,540,1298,3,40,40,18.4,USD,1.00000
27005,3,2015-01-27,2015-01-27,2083067,540,844,5,67.25,59.8525,34.275,USD,1.00000
28000,0,2015-01-28,2015-01-28,398069,72,1576,7,7.794,6.78078,3.972,CAD,1.24207
28000,1,2015-01-28,2015-01-28,398069,72,1133,1,697.92,697.92,231.232,CAD,1.24207
28000,2,2015-01-28,2015-01-28,398069,72,165,3,610.808,610.808,311.408,CAD,1.24207
28001,0,2015-01-28,2015-01-28,2071460,530,1631,3,7.596,7.596,3.492,USD,1.00000
28002,0,2015-01-28,2015-01-28,1088738,400,56,4,222,193.14,73.5525,GBP,0.65815
28002,1,2015-01-28,2015-01-28,1088738,400,2400,3,299.9925,266.993325,137.955,GBP,0.65815
28002,2,2015-01-28,2015-01-28,1088738,400,396,2,3247.5,2825.325,1075.95,GBP,0.65815
28003,0,2015-01-28,2015-01-28,564637,200,1153,2,1598.4,1598.4,529.584,EUR,0.88152
28004,0,2015-01-28,2015-01-28,1876517,630,1589,3,5.994,5.994,3.054,USD,1.00000
28005,0,2015-01-28,2015-01-28,1908945,540,1666,7,11.823,11.823,3.92,USD,1.00000
28005,1,2015-01-28,2015-01-28,1908945,540,1584,2,5.994,5.33466,3.054,USD,1.00000
28005,2,2015-01-28,2015-01-28,1908945,540,1603,4,65.994,63.35424,33.648,USD,1.00000
28006,0,2015-01-28,2015-01-28,810590,310,141,2,239.992,239.992,122.352,EUR,0.88152
28006,1,2015-01-28,2015-01-28,810590,310,450,5,2297.5,2044.775,761.2,EUR,0.88152
28006,2,2015-01-28,2015-01-28,810590,310,114,1,187.4925,164.9934,62.1225,EUR,0.88152
28007,0,2015-01-28,2015-01-28,464055,270,1699,6,4.816,4.18992,2.212,EUR,0.88152
28007,1,2015-01-28,2015-01-28,464055,270,983,5,315.04,280.3856,144.88,EUR,0.88152
29000,0,2015-01-29,2015-01-29,1820344,670,87,3,74.9925,66.743325,34.485,USD,1.00000
29001,0,2015-01-29,2015-01-29,1265355,580,1756,10,45.43,45.43,23.163,USD,1.00000
29002,0,2015-01-29,2015-01-29,1494449,605,103,1,86.25,76.7625,39.66,USD,1.00000
29003,0,2015-01-29,2015-01-29,234346,72,1450,5,554.4,554.4,254.952,CAD,1.25312
29003,1,2015-01-29,2015-01-29,234346,72,1994,1,71.2425,63.405825,36.3225,CAD,1.25312
29003,2,2015-01-29,2015-01-29,234346,72,1636,1,7.596,7.596,3.492,CAD,1.25312
29004,0,2015-01-29,2015-01-29,944388,410,1613,6,65.994,65.994,33.648,GBP,0.66085
29004,1,2015-01-29,2015-01-29,944388,410,1173,10,691.2,691.2,352.4,GBP,0.66085
29004,2,2015-01-29,2015-01-29,944388,410,128,4,114.72,104.3952,58.488,GBP,0.66085
29004,3,2015-01-29,2015-01-29,944388,410,156,6,375.976,334.61864,172.896,GBP,0.66085
29004,4,2015-01-29,2015-01-29,944388,410,965,1,449.6,449.6,229.216,GBP,0.66085
29004,5,2015-01-29,2015-01-29,944388,410,111,3,187.4925,174.368025,62.1225,GBP,0.66085
29005,0,2015-01-29,2015-01-29,1970310,540,1615,2,173.994,153.11472,57.648,USD,1.00000
29006,0,2015-01-29,2015-01-29,1036563,420,2113,7,381,350.52,194.2425,GBP,0.66085
29006,1,2015-01-29,2015-01-29,1036563,420,2001,1,499.455,499.455,165.48,GBP,0.66085
29007,0,2015-01-29,2015-01-29,613845,160,1621,2,7.794,6.70284,3.972,EUR,0.88378
29007,1,2015-01-29,2015-01-29,613845,160,2113,7,381,381,194.2425,EUR,0.88378
29008,0,2015-01-29,2015-01-29,1341125,530,2062,1,149.9925,136.493175,68.9775,USD,1.00000
29008,1,2015-01-29,2015-01-29,1341125,530,1019,2,428.8,390.208,142.064,USD,1.00000
29008,2,2015-01-29,2015-01-29,1341125,530,1645,3,34.728,31.94976,15.972,USD,1.00000
29008,3,2015-01-29,2015-01-29,1341125,530,970,6,316.8,291.456,145.68,USD,1.00000
30000,0,2015-01-30,2015-01-30,2022892,630,1642,2,34.728,32.29704,15.972,USD,1.00000
30000,1,2015-01-30,2015-01-30,2022892,630,2094,2,193.125,166.0875,98.46,USD,1.00000
30001,0,2015-01-30,2015-02-07,1045949,999999,1584,1,5.994,5.994,3.054,GBP,0.66440
30001,1,2015-01-30,2015-02-07,1045949,999999,2185,1,122.25,122.25,62.325,GBP,0.66440
30001,2,2015-01-30,2015-02-07,1045949,999999,1397,1,48.582,48.582,22.338,GBP,0.66440
30001,3,2015-01-30,2015-02-07,1045949,999999,1216,7,992,932.48,456.192,GBP,0.66440
30002,0,2015-01-30,2015-02-08,1364833,999999,1665,2,3.493,3.493,1.778,USD,1.00000
30002,1,2015-01-30,2015-02-08,1364833,999999,960,1,236.8,206.016,108.896,USD,1.00000
30003,0,2015-01-30,2015-01-30,1837268,440,1615,4,173.994,173.994,57.648,USD,1.00000
30003,1,2015-01-30,2015-01-30,1837268,440,1342,1,75.6,68.04,25.056,USD,1.00000
30004,0,2015-01-30,2015-01-30,200729,90,1270,2,11.12,11.12,5.664,CAD,1.26696
30004,1,2015-01-30,2015-01-30,200729,90,1265,2,111.984,99.66576,57.088,CAD,1.26696
30004,2,2015-01-30,2015-01-30,200729,90,1659,8,155.994,137.27472,51.684,CAD,1.26696
30004,3,2015-01-30,2015-01-30,200729,90,2497,6,17.982,15.46452,9.162,CAD,1.26696
30005,0,2015-01-30,2015-01-30,1427918,430,311,1,223.2,200.88,113.792,USD,1.00000
31000,0,2015-01-31,2015-02-06,660324,999999,2517,10,6.03,5.9094,3.078,EUR,0.88456
31001,0,2015-01-31,2015-01-31,1142572,420,1422,10,541.8,471.366,249.156,GBP,0.66440
31002,0,2015-01-31,2015-01-31,1287924,560,1686,3,4.893,4.893,2.492,USD,1.00000
31003,0,2015-01-31,2015-01-31,1899020,605,191,3,52.8,50.688,26.92,USD,1.00000
31004,0,2015-01-31,2015-01-31,205113,90,2141,2,559.4925,497.948325,257.2875,CAD,1.26696
31004,1,2015-01-31,2015-01-31,205113,90,1286,5,124.784,119.79264,63.616,CAD,1.26696
31004,2,2015-01-31,2015-01-31,205113,90,1203,3,1568,1395.52,519.504,CAD,1.26696
31005,0,2015-01-31,2015-01-31,214503,80,170,3,87.2,76.736,40.104,CAD,1.26696
31006,0,2015-01-31,2015-01-31,545955,240,2342,6,476.9925,476.9925,158.04,EUR,0.88456
31006,1,2015-01-31,2015-01-31,545955,240,1999,3,74.9925,69.743025,38.235,EUR,0.88456
31007,0,2015-01-31,2015-01-31,130500,10,1091,1,572.8,572.8,263.408,AUD,1.28571
31007,1,2015-01-31,2015-01-31,130500,10,2188,4,333.75,293.7,153.48,AUD,1.28571
31008,0,2015-01-31,2015-01-31,1282395,450,132,1,160,160,81.576,USD,1.00000
31008,1,2015-01-31,2015-01-31,1282395,450,1415,4,540,496.8,248.328,USD,1.00000
31009,0,2015-01-31,2015-01-31,492517,230,2149,1,122.25,112.47,62.325,EUR,0.88456
31009,1,2015-01-31,2015-01-31,492517,230,1821,1,22.4,19.264,11.417,EUR,0.88456
31009,2,2015-01-31,2015-01-31,492517,230,2079,3,499.455,439.5204,165.48,EUR,0.88456
31010,0,2015-01-31,2015-01-31,1193303,390,1134,1,510.4,510.4,234.72,GBP,0.66440
33000,0,2015-02-02,2015-02-02,1200171,550,64,3,135.75,119.46,62.43,USD,1.00000
33000,1,2015-02-02,2015-02-02,1200171,550,1854,1,1364.175,1364.175,627.3375,USD,1.00000
33000,2,2015-02-02,2015-02-02,1200171,550,2077,2,74.9925,74.242575,38.235,USD,1.00000
33000,3,2015-02-02,2015-02-02,1200171,550,1190,3,264,234.96,134.592,USD,1.00000
33000,4,2015-02-02,2015-02-02,1200171,550,2226,3,89.9925,78.293475,45.8775,USD,1.00000
33001,0,2015-02-02,2015-02-02,308256,72,1586,7,7.596,6.91236,3.492,CAD,1.26720
33001,1,2015-02-02,2015-02-02,308256,72,1600,3,34.728,30.90792,15.972,CAD,1.26720
33001,2,2015-02-02,2015-02-02,308256,72,2295,1,254.25,254.25,116.9175,CAD,1.26720
33001,3,2015-02-02,2015-02-02,308256,72,181,2,103.2,103.2,47.456,CAD,1.26720
33001,4,2015-02-02,2015-02-02,308256,72,1798,1,30.1,25.886,15.344,CAD,1.26720
33001,5,2015-02-02,2015-02-02,308256,72,1764,1,32.76,28.5012,16.702,CAD,1.26720
33001,6,2015-02-02,2015-02-02,308256,72,1846,3,749.25,696.8025,381.99,CAD,1.26720
33002,0,2015-02-02,2015-02-02,1050929,410,337,9,263.2,242.144,121.04,GBP,0.66543
33003,0,2015-02-02,2015-02-02,1181710,420,1666,2,11.823,10.52247,3.92,GBP,0.66543
33004,0,2015-02-02,2015-02-02,231318,80,2252,2,59.9625,55.765125,30.57,CAD,1.26720
33004,1,2015-02-02,2015-02-02,231318,80,1965,1,369.75,362.355,170.0325,CAD,1.26720
33004,2,2015-02-02,2015-02-02,231318,80,1644,5,34.728,34.728,15.972,CAD,1.26720
33004,3,2015-02-02,2015-02-02,231318,80,1648,1,65.994,60.71448,33.648,CAD,1.26720
34000,0,2015-02-03,2015-02-03,1071378,390,1595,2,13.734,12.3606,4.548,GBP,0.66275
34000,1,2015-02-03,2015-02-03,1071378,390,168,6,103.2,92.88,47.456,GBP,0.66275
34002,0,2015-02-03,2015-02-03,1864118,560,1582,1,10.794,9.39078,4.962,USD,1.00000
34003,0,2015-02-03,2015-02-03,1232450,520,1279,7,23.984,23.984,12.224,USD,1.00000
34004,0,2015-02-03,2015-02-03,2023031,650,1801,2,22.4,19.936,11.417,USD,1.00000
34004,1,2015-02-03,2015-02-03,2023031,650,2179,2,122.25,114.915,62.325,USD,1.00000
34004,2,2015-02-03,2015-02-03,2023031,650,1022,3,295.2,283.392,135.744,USD,1.00000
34005,0,2015-02-03,2015-02-03,1065599,410,1247,8,79.984,68.78624,40.784,GBP,0.66275
35000,0,2015-02-04,2015-02-04,6048,40,2104,1,193.125,191.19375,98.46,AUD,1.28621
35000,1,2015-02-04,2015-02-04,6048,40,1642,2,34.728,34.728,15.972,AUD,1.28621
35000,2,2015-02-04,2015-02-04,6048,40,1693,3,4.816,4.23808,2.212,AUD,1.28621
35000,3,2015-02-04,2015-02-04,6048,40,58,5,117,113.49,59.6475,AUD,1.28621
35001,0,2015-02-04,2015-02-04,1022679,390,2144,6,111.75,111.75,56.97,GBP,0.65665
35002,0,2015-02-04,2015-02-04,182926,40,1337,5,85.392,84.53808,39.276,AUD,1.28621
35002,1,2015-02-04,2015-02-04,182926,40,2404,2,476.9925,476.9925,158.04,AUD,1.28621
35002,2,2015-02-04,2015-02-04,182926,40,145,6,2319.992,2018.39304,768.656,AUD,1.28621
35003,0,2015-02-04,2015-02-04,1772259,570,984,1,316.8,313.632,145.68,USD,1.00000
35003,1,2015-02-04,2015-02-04,1772259,570,1185,2,1408,1210.88,647.488,USD,1.00000
35004,0,2015-02-04,2015-02-04,214557,90,813,8,33.75,29.7,17.2,CAD,1.24524
35005,0,2015-02-04,2015-02-04,2090366,540,452,1,549.875,549.875,280.35,USD,1.00000
35005,1,2015-02-04,2015-02-04,2090366,540,2320,3,201.375,173.1825,92.6025,USD,1.00000
35005,2,2015-02-04,2015-02-04,2090366,540,1616,1,34.194,34.194,15.726,USD,1.00000
35005,3,2015-02-04,2015-02-04,2090366,540,1342,2,75.6,75.6,25.056,USD,1.00000
35005,4,2015-02-04,2015-02-04,2090366,540,1679,2,3.85,3.465,1.96,USD,1.00000
35005,5,2015-02-04,2015-02-04,2090366,540,86,1,74.9925,68.243175,34.485,USD,1.00000
35006,0,2015-02-04,2015-02-04,1163125,410,74,4,28.4625,25.331625,13.0875,GBP,0.65665
35007,0,2015-02-04,2015-02-04,1952393,590,1621,1,7.794,6.78078,3.972,USD,1.00000
35007,1,2015-02-04,2015-02-04,1952393,590,1673,2,3.85,3.696,1.96,USD,1.00000
36000,0,2015-02-05,2015-02-05,1920480,500,1645,1,34.728,34.728,15.972,USD,1.00000
36000,1,2015-02-05,2015-02-05,1920480,500,1581,3,131.4,113.004,43.536,USD,1.00000
36001,0,2015-02-05,2015-02-05,267900,72,1072,1,683.2,614.88,226.352,CAD,1.25241
36001,1,2015-02-05,2015-02-05,267900,72,1214,3,264,264,134.592,CAD,1.25241
36002,0,2015-02-05,2015-02-05,1070596,400,1124,2,1051.2,904.032,348.288,GBP,0.65574
36002,1,2015-02-05,2015-02-05,1070596,400,1614,1,155.994,155.994,51.684,GBP,0.65574
36003,0,2015-02-05,2015-02-05,446178,230,1881,5,749.25,749.25,381.99,EUR,0.87642
36003,1,2015-02-05,2015-02-05,446178,230,309,1,399.2,363.272,183.576,EUR,0.87642
36004,0,2015-02-05,2015-02-05,1305571,670,1696,6,11.893,11.06049,3.941,USD,1.00000
36004,1,2015-02-05,2015-02-05,1305571,670,1627,1,10.794,10.14636,4.962,USD,1.00000
36004,2,2015-02-05,2015-02-05,1305571,670,33,4,191.25,175.95,63.3675,USD,1.00000
36005,0,2015-02-05,2015-02-05,1096338,390,1699,3,4.816,4.47888,2.212,GBP,0.65574
36005,1,2015-02-05,2015-02-05,1096338,390,1729,3,54.376,54.376,25.004,GBP,0.65574
36006,0,2015-02-05,2015-02-05,606300,160,1691,3,3.773,3.773,1.925,EUR,0.87642
36006,1,2015-02-05,2015-02-05,606300,160,1132,2,1003.2,922.944,332.384,EUR,0.87642
36007,0,2015-02-05,2015-02-05,1193379,420,1581,1,131.4,119.574,43.536,GBP,0.65574
36007,1,2015-02-05,2015-02-05,1193379,420,2127,1,97.425,85.734,49.6725,GBP,0.65574
36007,2,2015-02-05,2015-02-05,1193379,420,2036,5,71.2425,69.81765,36.3225,GBP,0.65574
